id;type;mission;name;organisation;city;bundesland;lat;lng;link;keywords;foerderung_eur;thumbnail_path;video_type;video_id;video_pin_order
101056715;point;climate;TranSensus LCA;AVL LIST GMBH;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101056715;;0;;;;
101072735;point;cancer;FANTOM;BIOLUTION GMBH;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101072735;;0;;;;
101181331;point;waters;BIO2;ACIB GMBH;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101181331;;475855;;;;
101105740;point;cancer;MULTI-SOFT;TECHNISCHE UNIVERSITAET GRAZ;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101105740;;0;;;;
101192702;point;waters;eWAVE;I2M UNTERNEHMENSENTWICKLUNG GMBH;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101192702;;4739375;;;;
101149453;point;soil;DECCA;UNIVERSITAET GRAZ;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101149453;;0;;;;
101179116;point;cancer;MAP-ID;MEDIZINISCHE UNIVERSITAT GRAZ;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101179116;;0;;;;
101206129;point;soil;REFLOW;UNIVERSITAET GRAZ;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101206129;;0;;;;
101226989;point;climate;CHARM;Institut für Wohnbauforschung;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101226989;;0;;;;
101168322;point;waters;EMBRACE;DISASTER COMPETENCE NETWORK AUSTRIA;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101168322;;446620;;;;
101181351;point;waters;NBS4Drought;UNIVERSITAET GRAZ;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101181351;;429750;;;;
101147112;point;waters;ALGAESOL;SIMTECH GMBH;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101147112;;401750;;;;
101095902;point;waters;AENEAS;I2M UNTERNEHMENSENTWICKLUNG GMBH;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101095902;;347500;;;;
101083700;point;waters;E-TANDEM;AVL LIST GMBH;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101083700;;309750;;;;
101225248;point;waters;BioTransform;MEDIZINISCHE UNIVERSITAT GRAZ;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101225248;;30254292;;;;
101075503;point;waters;ETIP-B2022-2025;BEST - BIOENERGY AND SUSTAINABLE TECHNOLOGIES GMBH;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101075503;;298860;;;;
791875;point;waters;ReaLCoE;UPTIME ENGINEERING GMBH;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/791875;;232164;;;;
101059812;point;waters;B-THENET;UNIVERSITAET GRAZ;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101059812;;204325;;;;
101217310;point;waters;NextAIRE;KNOW CENTER RESEARCH GMBH;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101217310;;188300;;;;
101212942;point;waters;FRESCO;TECHNISCHE UNIVERSITAET GRAZ;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101212942;;150000;;;;
101082212;point;waters;PLANET4B;FORUM URBANES GARTNERN;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101082212;;9582125;;;;
101130949;point;waters;POLARIN;UNIVERSITAET GRAZ;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101130949;;48228;;;;
101183031;point;waters;AHEAD;BIOBANKS AND BIOMOLECULAR RESOURCES RESEARCH INFRASTRUCTURE CONSORTIUM (BBMRI-ERIC);Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101183031;;9200;;;;
101084066;point;waters;CarbonNeutralLNG;BERTSCH ENERGY GMBH & CO KG;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101084066;;0;;;;
101226357;point;waters;HaloVerse;Enzyan Biocatalysis GmbH;Graz;Steiermark;47,0709;15,4383;http://cordis.europa.eu/project/id/101226357;;0;;;;
101058174;point;cities;TRINEFLEX;LINZ CENTER OF MECHATRONICS GMBH;Hagenberg;Oberösterreich;48,392;13,8089;http://cordis.europa.eu/project/id/101058174;;674675;;;;
101084160;point;climate;SMART ERA;SOFTWARE COMPETENCE CENTER HAGENBERG GMBH;Hagenberg;Oberösterreich;48,392;13,8089;http://cordis.europa.eu/project/id/101084160;;342625;;;;
945095;point;climate;RECETAS;UMIT TIROL - PRIVATE UNIVERSITAT FUR GESUNDHEITSWISSENSCHAFTEN UND TECHNOLOGIE GMBH;Hall in Tirol;Tirol;47,2817;11,5075;http://cordis.europa.eu/project/id/945095;;782440;;;;
101057332;point;cancer;4D PICTURE;UMIT TIROL - PRIVATE UNIVERSITAT FUR GESUNDHEITSWISSENSCHAFTEN UND TECHNOLOGIE GMBH;Hall in Tirol;Tirol;47,2817;11,5075;http://cordis.europa.eu/project/id/101057332;;552500;;;;
101136812;point;cancer;PREMIO COLLAB;UMIT TIROL - PRIVATE UNIVERSITAT FUR GESUNDHEITSWISSENSCHAFTEN UND TECHNOLOGIE GMBH;Hall in Tirol;Tirol;47,2817;11,5075;http://cordis.europa.eu/project/id/101136812;;470500;;;;
101155958;point;climate;MOUNTADAPT;AMT DER TIROLER LANDESREGIERUNG;Hall in Tirol;Tirol;47,2817;11,5075;http://cordis.europa.eu/project/id/101155958;;1567625;;;;
101135119;point;waters;ROBUSTOO;BISY GMBH;Hifstätten Raab;Steiermark;47,067;15,733;http://cordis.europa.eu/project/id/101135119;;578750;;;;
101058632;point;waters;START;GEO UNTERWEISSACHER GMBH;Hochfilzen;Tirol;47,4699;12,6184;http://cordis.europa.eu/project/id/101058632;;15683945;;;;
5127004;point;cities;REINFORCE;FEN Research GmbH;Hötting;Tirol;47,2703;11,3831;https://projekte.ffg.at/projekt/5127004;;;;;;
101182319;point;cities;TIMBERHAUS;PFEIFER HOLDING GMBH;Imst;Tirol;47,2382;10,7407;http://cordis.europa.eu/project/id/101182319;;447500;;;;
101059950;point;cities;USAGE;VERMESSUNG AVT-ZT-GMBH;Imst;Tirol;47,2382;10,7407;http://cordis.europa.eu/project/id/101059950;;212125;;;;
4698833;point;cities;IEA SHC Task XX;Universität Innsbruck;Innsbruck;Tirol;47,2654;11,3928;https://projekte.ffg.at/projekt/4698833;;;;;;
4672922;point;cities;IBK_Campagne;Universität Innsbruck;Innsbruck;Tirol;47,2654;11,3928;https://projekte.ffg.at/projekt/4672922;;;;;;
5126246;point;cancer;ADPKD Drug Discovery;Medizinische Universität Innsbruck;Innsbruck;Tirol;47,2654;11,3928;https://projekte.ffg.at/projekt/5126246;;;;;;
4474380;point;climate;alp-INN;Landeshauptstadt Innsbruck;Innsbruck;Tirol;47,2654;11,3928;https://projekte.ffg.at/projekt/4474380;;;;;;
101201517;point;cancer;Neutros;MEDIZINISCHE UNIVERSITAT INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101201517;;2496900;;;;
852086;point;cancer;AGEMEC;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/852086;;1499565;;;;
101073874;point;climate;EMERITUS;GEOVILLE INFORMATIONSSYSTEME UND DATENVERARBEITUNG GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101073874;;857500;;;;
953157;point;cities;MEZeroE;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/953157;;7607325;;;;
101182154;point;climate;DECIRE-WATER;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101182154;;7202855;;;;
101191747;point;cancer;TENTACLE;THIOMATRIX FORSCHUNGS UND BERATUNGS  GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101191747;;618750;;;;
964955;point;cancer;INCITE;MEDIZINISCHE UNIVERSITAT INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/964955;;493790;;;;
101103450;point;cities;RENplusHOMES;NEUE HEIMAT TIROL GEMEINNUTZIGE WOHNUNGS GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101103450;;4780175;;;;
101184621;point;climate;ICELINK;ENVEO ENVIRONMENTAL EARTH OBSERVATION INFORMATION TECHNOLOGY GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101184621;;4288775;;;;
101132701;point;climate;LeTs-Care;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101132701;;40811719;;;;
101168626;point;cancer;PICKED;DELTA 4 GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101168626;;3861874286;;;;
101169245;point;cancer;PROMOTE;DELTA 4 GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101169245;;3861874286;;;;
101180710;point;climate;URBAN M2O;HYDRO-IT GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101180710;;363250;;;;
101082184;point;cities;WOODCIRCLES;EASYSCIENCE - VEREIN ZUR FORDERUNG DER VERMITTLUNG VON FORSCHUNG | TECHNOLOGIE UND INNOVATION;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101082184;;315750;;;;
101132459;point;cities;SINCRONY;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101132459;;296485;;;;
101025065;point;cancer;NanoBioRS;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101025065;;27925056;;;;
872328;point;climate;HIGHLANDS.3;OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/872328;;271400;;;;
101168810;point;cancer;T-RAFIC;MEDIZINISCHE UNIVERSITAT INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101168810;;2703312;;;;
101137028;point;cancer;MONALISA;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101137028;;25996125;;;;
101037090;point;cancer;ALTERNATIVE;MEDIZINISCHE UNIVERSITAT INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101037090;;242250;;;;
101131118;point;climate;Infra4NextGen;INSTITUT FUR HOHERE STUDIEN - INSTITUTE FOR ADVANCED STUDIES;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101131118;;21504625;;;;
101086575;point;soil;bioconfarm;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101086575;;198125;;;;
101138562;point;cities;FuturHist;NATURLICH BAUEN LM OG;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101138562;;188375;;;;
101113534;point;cancer;BRCA-PREVENT;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101113534;;150000;;;;
101158345;point;cancer;EpiPrecise;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101158345;;150000;;;;
101189004;point;cancer;NR2F6-AIM;MEDIZINISCHE UNIVERSITAT INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101189004;;150000;;;;
101214879;point;cancer;PredictAYA;MEDIZINISCHE UNIVERSITAT INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101214879;;14259375;;;;
101096362;point;cancer;EUonQoL;MEDIZINISCHE UNIVERSITAT INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101096362;;141750;;;;
869226;point;climate;DRYvER;FRESH-THOUGHTS CONSULTING GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/869226;;121375;;;;
945052;point;cancer;SISAQOL-IMI;ESD - EVALUATION SOFTWARE DEVELOPMENT GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/945052;;111740;;;;
872391;point;cancer;cONCReTE;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/872391;;110400;;;;
101054429;point;cancer;BEYOND STRESS;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101054429;;6461826;;;;
101046620;point;cancer;PLAST_CELL;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101046620;;43750;;;;
101095424;point;cancer;FLASH;MCI MANAGEMENT CENTER INNSBRUCK INTERNATIONALE HOCHSCHULE GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101095424;;28490;;;;
965241;point;cancer;EuroGCT;DEBRA AUSTRIA HILFE BEI EPIDERMOLYSIS BULLOSA;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/965241;;6214;;;;
101095200;point;climate;RESPONSIVE;TIROLER INTERESSENVERBAND FUR PSYCHOSOZIALE INKLUSION;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101095200;;0;;;;
101168783;point;cancer;HubMOL;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101168783;;0;;;;
101169183;point;climate;Cocoso;Förderverein bidok Österreich. Netzwerk für Inklusion;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101169183;;0;;;;
101205088;point;soil;ROOTEX-C;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101205088;;0;;;;
101211082;point;climate;EMBRACE-SIF;UNIVERSITAET INNSBRUCK;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101211082;;0;;;;
101226628;point;soil;FutureForests;UMWELTBUNDESAMT GESELLSCHAFT MIT BESCHRANKTER HAFTUNG (UBA GMBH);Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101226628;;0;;;;
101227259;point;cancer;UNLIMITED;BIOCRATES LIFE SCIENCES AG;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101227259;;0;;;;
101073026;point;waters;CLOUD-DOC;IONICON ANALYTIK GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101073026;;3861874286;;;;
101008004;point;waters;ATMO-ACCESS;GEOSPHERE AUSTRIA - BUNDESANSTALT FUR GEOLOGIE | GEOPHYSIK | KLIMATOLOGIE UND METEOROLOGIE;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101008004;;1299375;;;;
101096912;point;waters;AEROSOLS;IONICON ANALYTIK GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101096912;;110000;;;;
101120280;point;waters;PHABB;PARITY QUANTUM COMPUTING GMBH;Innsbruck;Tirol;47,2654;11,3928;http://cordis.europa.eu/project/id/101120280;;0;;;;
101037125;point;waters;FORWARD-2030;SKF Sealing Solutions Austria GmbH;Judenburg;Steiermark;47,1694;14,6601;http://cordis.europa.eu/project/id/101037125;;15880776;;;;
4672945;point;cities;Kapfenberg_2_zeroCO2;Stadtgemeinde Kapfenberg;Kapfenberg;Steiermark;47,4405;15,2902;https://projekte.ffg.at/projekt/4672945;;;;;;
101194744;point;waters;SHERPA;CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGICAL SOCIETY OF EUROPE;Kitzbühel;Tirol;47,4464;12,3911;http://cordis.europa.eu/project/id/101194744;;106000;;;;
101189771;point;cities;DataPACT;UNIVERSITAET INNSBRUCK;Klagenfurt am Wörthersee;Kärnten;46,6239;14,3076;http://cordis.europa.eu/project/id/101189771;;739375;;;;
101192753;point;cities;ePowerMove;AUSTRIATECH - GESELLSCHAFT DES BUNDES FUR TECHNOLOGIEPOLITISCHE MASSNAHMEN GMBH;Klagenfurt am Wörthersee;Kärnten;46,6239;14,3076;http://cordis.europa.eu/project/id/101192753;;42610625;;;;
101137209;point;climate;GO GREEN NEXT;FH KAERNTEN - GEMEINNUETZIGE GmbH;Klagenfurt am Wörthersee;Kärnten;46,6239;14,3076;http://cordis.europa.eu/project/id/101137209;;371500;;;;
101112731;point;climate;CARDIMED;ALCHEMIA-NOVA RESEARCH & INNOVATION GEMEINNUTZIGE GMBH;Klagenfurt am Wörthersee;Kärnten;46,6239;14,3076;http://cordis.europa.eu/project/id/101112731;;203625;;;;
101135166;point;climate;SYMBIO;ALCHEMIA-NOVA RESEARCH & INNOVATION GEMEINNUTZIGE GMBH;Klagenfurt am Wörthersee;Kärnten;46,6239;14,3076;http://cordis.europa.eu/project/id/101135166;;248025;;;;
101082131;point;cities;InvestCEC;STADTWERKE KLAGENFURT AKTIENGESELLSCHAFT;Klagenfurt am Wörthersee;Kärnten;46,6239;14,3076;http://cordis.europa.eu/project/id/101082131;;308625;;;;
101136899;point;climate;SERIGO;BUNDESANSTALT FUR AGRARWIRTSCHAFT UND BERGBAUERNFRAGEN;Klagenfurt am Wörthersee;Kärnten;46,6239;14,3076;http://cordis.europa.eu/project/id/101136899;;28482125;;;;
101095528;point;climate;FLOURISH;MEDIZINISCHE UNIVERSITAET WIEN;Klagenfurt am Wörthersee;Kärnten;46,6239;14,3076;http://cordis.europa.eu/project/id/101095528;;14097375;;;;
101146122;point;soil;SPADES;MAGISTRAT DER LANDESHAUPTSTADT KLAGENFURT;Klagenfurt am Wörthersee;Kärnten;46,6239;14,3076;http://cordis.europa.eu/project/id/101146122;;68125;;;;
101095835;point;climate;AGRARSENSE;AVL LIST GMBH;Klagenfurt am Wörthersee;Kärnten;46,6239;14,3076;http://cordis.europa.eu/project/id/101095835;;0;;;;
101192732;point;waters;ALL-DC-SHIPS;DEIF Wind Power Technology Austria GmbH;Klagenfurt am Wörthersee;Kärnten;46,6239;14,3076;http://cordis.europa.eu/project/id/101192732;;221350;;;;
805041;point;climate;CLUSTER;INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA;Klosterneuburg;Niederösterreich;48,305;16,3238;http://cordis.europa.eu/project/id/805041;;71934328;;;;
101057429;point;climate;environMENTAL;INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA;Klosterneuburg;Niederösterreich;48,305;16,3238;http://cordis.europa.eu/project/id/101057429;;424295;;;;
101060393;point;soil;BOLERO;INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA;Klosterneuburg;Niederösterreich;48,305;16,3238;http://cordis.europa.eu/project/id/101060393;;375400;;;;
101081464;point;climate;PLUS Change;KONRAD-LORENZ-INSTITUT FUR EVOLUTIONS-UND KOGNITIONSFORSCHUNG;Klosterneuburg;Niederösterreich;48,305;16,3238;http://cordis.europa.eu/project/id/101081464;;372500;;;;
101083671;point;waters;MICROBIOMES4SOY;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Klosterneuburg;Niederösterreich;48,305;16,3238;http://cordis.europa.eu/project/id/101083671;;106919625;;;;
101210216;point;climate;INGEST;INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA;Klosterneuburg;Niederösterreich;48,305;16,3238;http://cordis.europa.eu/project/id/101210216;;21434472;;;;
101130039;point;waters;VINNY;HOHERE BUNDESLEHRANSTALT UND BUNDESAMT FUR WEIN- UND OBSTBAU KLOSTERNEUBURG;Klosterneuburg;Niederösterreich;48,305;16,3238;http://cordis.europa.eu/project/id/101130039;;36874625;;;;
951288;point;waters;Q-ARCTIC;B. GEOS GMBH;Korneuburg;Niederösterreich;48,3452;16,3215;http://cordis.europa.eu/project/id/951288;;255163904;;;;
101133587;point;climate;ILLUQ;B. GEOS GMBH;Korneuburg;Niederösterreich;48,3452;16,3215;http://cordis.europa.eu/project/id/101133587;;3359975;;;;
869471;point;waters;CHARTER;B. GEOS GMBH;Korneuburg;Niederösterreich;48,3452;16,3215;http://cordis.europa.eu/project/id/869471;;1837175;;;;
101060536;point;waters;FEAST;LEADER REGION WEINVIERTEL-DONAURAUM;Korneuburg;Niederösterreich;48,3452;16,3215;http://cordis.europa.eu/project/id/101060536;;121275;;;;
101081193;point;waters;OptimESM;B. GEOS GMBH;Korneuburg;Niederösterreich;48,3452;16,3215;http://cordis.europa.eu/project/id/101081193;;59370;;;;
101177268;point;climate;TAICo;UNIVERSITAT FUR WEITERBILDUNG KREMS;Krems an der Donau;Niederösterreich;48,4108;15,6004;http://cordis.europa.eu/project/id/101177268;;5448375;;;;
101133191;point;cancer;PAIR;UNIVERSITAT FUR WEITERBILDUNG KREMS;Krems an der Donau;Niederösterreich;48,4108;15,6004;http://cordis.europa.eu/project/id/101133191;;41414309;;;;
101094828;point;climate;FAiR;INTERNATIONAL CENTRE FOR MIGRATION POLICY DEVELOPMENT;Krems an der Donau;Niederösterreich;48,4108;15,6004;http://cordis.europa.eu/project/id/101094828;;41344125;;;;
101119852;point;climate;HEAT4ENERGY;TECHNISCHE UNIVERSITAET WIEN;Krems an der Donau;Niederösterreich;48,4108;15,6004;http://cordis.europa.eu/project/id/101119852;;0;;;;
5127011;point;climate;RENvolveIT;Universität für Weiterbildung Krems;Krems an der Donau;Niederösterreich;48,4108;15,6004;https://projekte.ffg.at/projekt/5127011;;;;;;
101227351;point;climate;Digi4Age;KARL LANDSTEINER PRIVATUNIVERSITAT FUR GESUNDHEITSWISSENSCHAFTEN GMBH;Krems an der Donau;Niederösterreich;48,4108;15,6004;http://cordis.europa.eu/project/id/101227351;;60508584;;;;
101132365;point;climate;BUILD;KARL LANDSTEINER PRIVATUNIVERSITAT FUR GESUNDHEITSWISSENSCHAFTEN GMBH;Krems an der Donau;Niederösterreich;48,4108;15,6004;http://cordis.europa.eu/project/id/101132365;;443210;;;;
101073025;point;cancer;Melomanes;ECQA GMBH;Krems an der Donau;Niederösterreich;48,4108;15,6004;http://cordis.europa.eu/project/id/101073025;;0;;;;
101129095;point;cancer;LungCare;DANUBE PRIVATE UNIVERSITY GMBH;Krems an der Donau;Niederösterreich;48,4108;15,6004;http://cordis.europa.eu/project/id/101129095;;243800;;;;
101081609;point;climate;DIGI PLUS;Tourismus Interaktiv GmbH;Kufstein;Tirol;47,583;12,1692;http://cordis.europa.eu/project/id/101081609;;0;;;;
101112581;point;soil;ELLIPSE;BEST - BIOENERGY AND SUSTAINABLE TECHNOLOGIES GMBH;Laakirchen;Oberösterreich;47,9826;13,8225;http://cordis.europa.eu/project/id/101112581;;57478625;;;;
101096789;point;cities;HYSTORE;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Langenwang;Steiermark;47,5678;15,6223;http://cordis.europa.eu/project/id/101096789;;63868238;;;;
893135;point;cities;e-SAFE;PINK GMBH - ENERGIE- UND SPEICHERTECHNIK;Langenwang;Steiermark;47,5678;15,6223;http://cordis.europa.eu/project/id/893135;;286875;;;;
892071;point;cities;RINNO;PINK GMBH - ENERGIE- UND SPEICHERTECHNIK;Langenwang;Steiermark;47,5678;15,6223;http://cordis.europa.eu/project/id/892071;;238750;;;;
101069796;point;waters;MultiRELOAD;EUROVIENNA EU CONSULTING & MANAGEMENT GMBH;Langenzersdorf;Niederösterreich;48,3082;16,3644;http://cordis.europa.eu/project/id/101069796;;108875;;;;
101096809;point;waters;SYNERGETICS;"NATURAL PERSON; PERSONNE PRIVEE | PRIVATPERSON";Langenzersdorf;Niederösterreich;48,3082;16,3644;http://cordis.europa.eu/project/id/101096809;;45450;;;;
101079957;point;cities;RE-SKIN;HELIOTHERM WARMEPUMPENTECHNIK GES MBH;Langkampfen;Tirol;47,5516;12,0797;http://cordis.europa.eu/project/id/101079957;;827500;;;;
5131744;point;waters;IEA Bioenergy Task45;"""Internationales Institut für angewandte Systemanalyse""-""International Institute for Applied Systems Analysis""";Laxenburg;Niederösterreich;48,0687;16,3561;https://projekte.ffg.at/projekt/5131744;;;;;;
5131789;point;waters;IEA Bioenergy Task44;"""Internationales Institut für angewandte Systemanalyse""-""International Institute for Applied Systems Analysis""";Laxenburg;Niederösterreich;48,0687;16,3561;https://projekte.ffg.at/projekt/5131789;;;;;;
